,id,review,label
465,466,lanat musharf per,negative
1899,1900,in ki shaiyri mein bar-e-sagheer ke manazir ki tasveer hai aur in ki shiayri mein hindi aur urdu ki bohat khoobsurat aamesizh paai jati hai jo mushtarka riwayat ki tasveer hai,positive
4105,4106,bht achi product hai ap agr lena chahte hain sochiye mat jaldi se le lain thanks #hafeez313,positive
710,711,bury kaam tera he dosra name ha,negative
835,836,sad reacts onli (:,negative
1985,1986,owsome work and awla editing sharp very sharp perfect 100/100 :),positive
245,246, hindustan ke mukhtalif alaqon mein na sirf pakistan ke naam se tanzemein qaim huein balke âpakistanâ ke naam se akhbarat o jaraed bhi jari kiya gaya,positive
5864,5865,uncle aunty ko meri trf se 21 topon ki salamiii....ðð,positive
5665,5666,sentec k robot maze walay competition main bhi hamari e-knights ki aik robot (metal slug) hisa le rahi thi jis per kafi arsay se hamaray aziz hashir sahab aur samad sahab apni team k hamrah kam kar rahay thay.,positive
5482,5483,"kia sadgi hai bilkul sunnat ke mutabiq , pakistan ke ghareeb logon ko chahiye ye sadgi apna en ",positive
2969,2970,es insaan ko pori duniya ke smny aag lga deni chahiye....lanat h,negative
3414,3415,beshumar lanat is kafir pe latka do isko,negative
3403,3404,hindustani art cinemas ke qad aawar artists ki top of the list murattab ki jae to farooq sheikh ka naam yaqeeni taur par is mien shamil ho ga,positive
3660,3661,itna sona tujhe rabne bnaya ki vekhdi rawaha,positive
4086,4087,lant es pr r es ke nasl pr,negative
3869,3870,matlab ab cinema mai ceetiyaan na marein to kya karen? ,negative
5161,5162,yeh nafli ebadat ha sukon sa parhain bs.refrence dhonta dhonta yeh makhsoos ghari guzar gai to wapis nahi ana wali.filhal isa ada krain refrence b mil jaye ga.shurkriya.,positive
3833,3834,"saeed anwar ball ko aise maarte the, jaise hathora maar rahe hon",positive
2418,2419,heheheheheheh yakeen mano mera notification part asy he bhra hota,positive
5,6,american president john f kennedy aur in ke bhai robert kennedy se bhi marilyn monroe ke affairs ka charcha raha,negative
2920,2921,"is andohnaak waqey ne saeed anwar ko cricket he nahi, duniya ke har dilchaspi se door kar diya",negative
2060,2061,wo apni zindagi ke aakhri saal tak gaati rahin aur daad samait ti rahin,positive
4258,4259,aaj bhi lady diana ke tazkare par bohat si aankhe nam ho jati hain.,positive
1736,1737,jo wife ko apni pay k mutabiq kharcha krae wohi kamyab mard hy,positive
1674,1675,mar ly tu bsss ,negative
1793,1794,allah dekh raha hai ,positive
1684,1685,logun k dil badalny k lye inka eik jumla kafi hi.,positive
5989,5990,ajeeb ho kaha ko bat kaha laga di nazam hindustan py likhi gai pakistan ur india ikahatha tha to hindustan tha ur ye jo kar raha hain shirq hain munafqat hain jis ki mafi nai vot lyny k liy hundu hogya hain,negative
6279,6280,nice baby apny baba ki tarah,positive
629,630,samnay betha tha mere or wo mera na tha,negative
3986,3987,sho ko land mafia k khilaf karwai na karne par muattil kia gia  ,negative
4901,4902,arey yaar itna mai life me kabhi nahi hasa !!ï»¿,positive
3749,3750,bhi tou hamare gham main shamil thi :d,negative
3229,3230,dir wahab abasi ki zamanat mansukh hone pr chekh o pukar ,negative
3959,3960, 1935 mein sarhad anye per pabandi khatam huye to ghar aney se pashter bambai mein griftar huye iss tarah chay baras bad august 1937 mein ghar wapis aye lakin unn qurbaniyon ka samara unhein uss waqt mila jab issi baras un ke sathi sarhad assembly ke pehle amm intekhabat mein pachas mein se unees nishashton per kamyab rahe,positive
3548,3549,"bachion ki moshaqqat, begari, unki jabri molazmat, tahreek nuswan key mozu par un ke moqalat shae hotey rehte hain. asma jahangir ki do kitabain angreazi zaban mein shaea ho chuki hain jin ka mozu hadud ordenence aur bachchon ki jabri moshaqqat hay.",positive
5606,5607,karachi ctd ki karwai 5 target killer griftar ,positive
5405,5406,insidad e dehshatgardi ki adalat ne mqm liaquattbd sector k 2 karkuno ko 90 roza jismani remand pr rangers ka hawalay kar diya ,positive
5299,5300,in ke haan rewayat sebaghawat milti hai,positive
3900,3901,mai etni pabandian kb lgati hun,negative
4233,4234,maren ap ð zrurt apko hai ð or mjhy b,negative
2865,2866,"mohammad hafeez: main kisi ki soch par pabandi nahi laga sakta magar esa bilkul nahi hai, main 2 formats ka number one all rounder aur har conditions mein acha perform karne ka ahal hun, agar aik, do teams ke khilaf record acha nahi to ye ghair mamoli baat nahi, main ne new zealand aur england mein bari innings kheelein, south africa mein badqismati se bara score na bana saka magar baz innings mein behtar kheel pesh kiya tha",positive
3332,3333,mashallah allah salamat rakhy,positive
329,330,lanat you dont have proper batsman thats the issue,negative
239,240,phupo ko thanks bolin meri trf sy bht bht ððððððð,positive
5719,5720,sadqe allah is bache ki mushkalat asan farmaye (ameen),positive
2368,2369,kasam sey aunti got no chillmagar video puri dekhna,negative
202,203,mashaallah sada geo,positive
2212,2213,great video. great message.,positive
4477,4478,"question: mulk mein in dinon international cricket nahi ho rahi, home groundpar na kheelna ka afsos to hota io ga?",negative
5881,5882,ayesha zahoor ko kho jo roman regal hy sheikh hashim makhdum ka chota bahi hy apna bacha bacha ky rakhio ok sheikh hashim jis ko tum ny imran qureshi banya hy,negative
2553,2554,dekho talented to main bohot hon xp,positive
5165,5166,mara gher k lya duwa ki jya k allah mujha apna gher da or marabucho k lya tarqi or rizaq k durwaza khol da,positive
2803,2804,ibtidai tehqiqat kay mutabiq wazir e azam kay qaflay pr hamla nahi hua gari overtake karnay se ghalat fehmi hui ,negative
1475,1476,sehat or afiat k liye khasoosi duaon ki darkhast,positive
808,809,"unhon ne 50 baras tak bila takhsis rang o nasal aur mazhab o quom, bemar aur besahara afrad ki khidmat ki.",positive
767,768,inayat hussain bhatti ki samaji khidmat bhi hain,positive
428,429,torkham se karachi tak truck drivers ka safar un ki awaaz ke sath hota hai,positive
4747,4748,phone acha hai laken gaming perfomence acha nahi hai.dusra with out back cover use karna mushkel hai,negative
2738,2739,ya kesa promo code ha terms and conditions ma to likha ha across pakistan valid ha or peshawar ma kam nai kr raha shame on you #careem,negative
3949,3950,aqleeyat kabi marlimant ma a he nae skte,negative
4995,4996,allah ap ko apne fazal o karam se rha kare,positive
2756,2757,sahb. agr ap bhi khursheed shah ki comittee k zariy regular hooy hoty to????? ap apni promotion ure ziada noto/peso ki khatir doosro ka rozgar hee khatm krna chahty hain wah kia bat hai. allah ny ap ka jo rizq lia hai wohi apko mily ga. doosro ka bura mt sochin. pppp k dore main woh log bhe regular hooy jo mushraf dore main khalistan mert pai ay ty. jo kisi ka bura sochta hai woh haqeeqt main apna bura sochta hai. allah ap ko hadait day (ameeen),negative
273,274,tujhy to koi btany wala ii nae,negative
777,778,okara me tagra muqabla hoga ,positive
4484,4485,next election ji k liye samnay aounga ,positive
2606,2607,"bhaag ja chl, apnapan na dikhaya kr har jagah",negative
2779,2780,sooba e sindh ko bombay se alehda karne ki tehreek mein wo bhi pesh pesh rahe,positive
5799,5800,allah sb muskilaateh asaana karay,positive
5520,5521,maulana fazlur rehman jald altaf hussain se rabta kar k istifay wapis lene ka kahenge ,negative
284,285,"""veet miss pakistan"" ko b band kerwao",negative
716,717,lahore allama iqbal airport per instrumental landing system ka iftitah,positive
4176,4177,yaar esy log hoty hai js ki waja sy bnda sakon nahi ly skta ð©ððð,negative
34,35,jab last smester main arrays parhae thyn. sir told us to write down these golden lines... :d,positive
4628,4629,ham log peerzada sahib ki tareef k qabil b nahi shyad,positive
2016,2017,ya allah tu afia ki mushkilat asaan farma aur inki azmaish khatam kar dey amin,negative
620,621,in k ley lafz hat am ho jatyhn,positive
2882,2883,"app nay cancer kay marezo kay liye asia ka  sub say bara hospital shukat khanam memorial hospital  lahore aik 
truest kay zariye qaim kiya",positive
2797,2798,â insaniyat thi shukar ha fire nahi kiya...,positive
3255,3256,is ko sharam karna chiya kabi pak aramy ko bura bla kabi nab k kabi supreem court ko bura bla khata hai sab galt hai ya chour famaly sahi hai kia ya pakistan ka don hai is chour ko jall ma kyoun nahi bajtay kanun sab ky liy bara bar hona chiya is ky bap ka tu nahi hai pakistan shareef khandan nay chouri be kia hai kutty ki thara madia ma bonk be rhay hai,negative
1106,1107,sb botay totooo ki bolti band honay lagi ha,negative
1442,1443,normal quality hai..jo nzr aa rha hai pic m..os s low quality hai..sole low quality ka hai,negative
954,955,mery walidain moqadma jeet jay or allah hamary band rastay khair k sath khol dy ameen,positive
1544,1545,hahahhaa shokhi,positive
1926,1927,hahaha kion keh hum perhate hi nahi hain,negative
4095,4096,thank you for your support,positive
371,372,meri to zindgi in py qurban,positive
1535,1536,hahahaha kasam sy es semester k haalaat kuch aisy hai  made my day,positive
2676,2677,tamam zindagi ke mushahidat ko unhon ne yak jan kiya aur quom ke mutale ke leye unhen chor deya,positive
3216,3217,dua ki darkhawast hai,positive
4990,4991, inhein aik australian newspeper oz nay sal kay sub say pur kashish  mard ka khatab bhi diya ,positive
4490,4491,ap tw jesi bari naik parveen hein ðð,negative
217,218,bohat ehtajaj krengy ,negative
3686,3687,"yahin qismat ki devi un par meharban hui aur â rehmat gramophone house â naami aik company ne un ke songs ki recording kiâ¦ â udhar zindagi ka janaza uthega â aur saraiki geet â naki jae gal tu rus naa ae dhola â ( choti si baat par naraz ho jate ho maahi ), jab market mein aae to jaise hulchul mach gai",positive
511,512,sare comments bilkul sahi hn m sb ki taed krti hun aur sb k sath hun,positive
4519,4520,jis se in ki do betiyan hain,positive
4700,4701,"cricket ki duniya ne ab tak jo azeem tareen player paida kiye, in mein brian lara top of the list hain",positive
6100,6101,hamara 22 saala tajurba ap ke umeed ,positive
1583,1584,sms nahi mil rahy...16 din sey...,negative
5550,5551,lo  hm to saty aam accept karty ky ham hain teri trah meesny thori hain,negative
198,199,laila tul jaiza mubarik,positive
2513,2514,mola hussen slamt rakhe,positive
2123,2124,phr yar  be bhot acha canidate hai,positive
1945,1946,ae ishaq apny zulam dekh meri umar dekh ,negative
2691,2692, jise inho ne barhi khush isloobi se anjaam diya tha,positive
5334,5335, ibrahim ismail chundrigar bombay university ke nihayat zaheen talba shumar kiye jate the,positive
3087,3088, mulk mein wo sada bahar badshah gar siyasatdaan ki hesiyat se jane jate hain,positive
2259,2260,yehi wajah hai ke film âanar kaliâ mein anwar kamal pasha ki jald bazi ki wajah se master inayat hussain ne teen nagme compose karne ke bad anwar kamal pasha ko jawab de deya kyun ke wo kaam jaldi chahate the aur master inayat hussain apni tabyat ke mutabiq kaam karna chahate the,positive
1613,1614,"daanthon mein rakne par aisa lagtha hai jaise rait chaba raha hoon feels crushed stones when put it in the mouth,1st time user don't know if this is normal or not",negative
2113,2114,""" tou ku comments ker rha ha bhai ap tu mqm wali post pa kea kro ya ap ky mtlb ki nhai ha",negative
4062,4063,ap peerni ban jp hum mureed dara lag lan ga,negative
1568,1569,chhhannn se jo tootay koi sapnaajagg soonaa soonaa lagay,negative
6054,6055,jissay allah izzat de insaan rok ni skta,positive
2102,2103,sb hi mazay k hain,positive
5511,5512,be basi ka naam sabar rakhta hai aur phir is sabar ko apni himat o istaqlal ki taraf mansub karta hai.,positive
1370,1371,very bad player drafting...very bad selection....selector pta nae doodh pitay bchykoi bowler hai hi nhi uper sy captaincy b mecullum ki....,negative
3235,3236,mehnat aur zahanat ne un ka rasta aasan kar deyatha,positive
5225,5226, inn kamyabiyon nay unkay ataymad ko barah deya aur unhon nay pak fouj kay dosray sarbarah general pervaiz musharraf ko bhi chand ikhtilafat ki bina par bar taraf kar na chaha lakin iss martaba unhain kamyabi hasil na hosaki,negative
1006,1007,yeh tum ho tumhari picture tumhari crush ko send karni pharegi. ,negative
537,538,jhangir khan ke bare bhai tourism khan bhi aik manjeh hue khelari they tourism khan dunia ke 15 bare khelaryon ki fahrist mein they aur inter national squash players association ke sadar bhi they un ke kazan rahmat khan dunia ke 12 behtareen khelaryon ki saf mein shamil ho chuke they rahmat ke walid nasrullah khan air land ke juna bair ligtan ke coach rah chuke they,positive
408,409,"mein iski fabric aur fitting se kaafi mutmaeen hoon kiunkay jitna comfortable is ka fabric hai, uska double impact user per parhta hai. bilkul aik body shaper ki tarhan kaam karta hai aur slim fitting wali shirts ba-asani pehn sakta hoon ab :)",positive
2472,2473,to agar aap kabhi mujhe phathi hoi jeans pehne dekhein to ye nahi samjhiye ga ke ye koi naya fashion hai ya designer jeans hai balke wo to purani ho kar esi ho jati hain,positive
5548,5549,program ko nae un bachon k kanjar aut mirasi maa baap ko b bnd krna chahiye,negative
3048,3049,me he hn na wo apkii pyri bestie,positive
5451,5452,"ab blues clues to khelnay se to rahay, behtar ye jana k aik fehrist tayar ki jaye.",positive
5244,5245,yar nice voice hai larkay ki zabardast,positive
1158,1159,lush awes0me.....song toh bhttt pyra tha serial ka...,positive
4640,4641,huuufff had goose bumps  fantabulous performance by all of u,negative
1862,1863,good geftr krdo,positive
6281,6282,jo allah ki di hoi naimaton ka shukar ada nahi krta ,negative
1480,1481,bilkul he third class t-shirts thi ye kyunke inki quality bilkul third class thi. maine ye medium size ki mangwaayi thi aur itni bari aur loose aayi thi ye tou ye meray kisi kaam nahi aayi. bilkul udaas hu iski quality se aur majboori mai ye mjhe phenkni he ar gayi.,negative
1338,1339,behtreen oily face ke lye kafi behtar result,positive
5068,5069,"pur bani hotel jahan team tehri thi, wahan se airport 15 minute ke fasle par tha lekin unhen wahan pohanchne mein derh ghanta lag gaya",negative
3412,3413,kuch bhi nahi pata bus uski personality pasand hai tumhay jiski waja sey itni mari ja rahi ho .,negative
3704,3705,phattar marnee waale par b phool pekhte hai.,positive
4614,4615,rula dia na :(,negative
3187,3188,"pakistan cricket par hal hi mein shaya hone wali peter oâbrian ki lajawab kitab âwonder tiger a history of cricket in pakistanâ mein sadiq muhammad ka bayan naqal howa hai, jis ke mutabiq west indies ke khilaf aik match mein captain intikhab alam ne unhen ghair zarori tor par short leg par khara kiya aur phir full tos phenk di jis par batsman ne zordar hit lagai aur wo shaded zakhmi ho kar hospital pohach gaye aur marte mate bache",positive
5282,5283,hm nai larte...hm gol maiz conferenc kar k sort out kar lete hainâ¦,positive
5041,5042,sambhal kay of verna. hats off shoaib mansoor. but ye new york s phatt phata k aie mahirakhan ko dalne ki kya zarort thi. move on.,negative
1576,1577,aaj ke bad main apne garden se peach ke sary trees ko aag laga dongaï»¿,negative
5895,5896,ya waqt ki need efforts han good,positive
2761,2762,tahum brazil kyun ke football ke dewanon ka mulk hai lehaza isjazbe ko samne rakhte howae brazilian football assosiation ne stadiums ki tameer ke leye din raat aik kar deye,positive
4648,4649, 1939 mein jab fazal ul haq ne muslim league party ki policy par amal peyra na hote hue defense council ki rukniyat qabool kar li aur bad mein mustafi hone se inkaar kar diya to us mauqey par hussain shaheed suhrawardy aur khuwaja nazim uddin ne unke khilaf aik mahaz banaya tha,negative
